2957,1196,260,2028,2571,1198,1265,2762,50,1270,1240
2958,2959,2997,260,2571,2683,608,593,3578,1580,223
2959,1580,2571,2706,2959,2605,1265,2710,260,2997,2396
2960,608,858,1196,2028,2762,1704,1265,50,1198,2571
2961,1196,260,2571,2916,1240,1270,1265,2628,110,457
2962,1196,1240,1270,1200,2985,648,1610,2186,1097,592
2963,318,1196,527,2028,1265,1213,260,589,2762,1198
2964,858,1247,1252,1196,593,318,750,2762,50,2028
2965,1196,593,296,260,527,2028,1198,1213,1617,1704
2966,1196,457,597,296,39,1198,2918,318,1517,2916
2967,260,1252,589,457,318,923,1079,1394,1097,1197
2968,1265,1580,608,377,2918,356,296,2571,1704,3255
2969,1580,2916,1210,2762,780,2858,316,457,1036,2028
2970,608,593,1580,1265,1196,2028,260,2858,480,50
2971,589,2571,1196,1580,1270,260,3471,593,1200,50
2972,377,457,2916,733,1923,648,1517,3253,39,260
2973,2959,2858,223,2694,2571,608,1580,593,2502,1265
2974,1196,589,318,260,1704,1265,480,2028,2997,50
2975,1196,858,1247,1252,593,296,1270,923,1198,50
2976,1270,1079,2797,1394,1196,2716,608,1197,1220,1278
2977,608,296,593,1265,318,2959,2571,223,3578,2605
2978,296,1196,858,1252,593,318,260,923,750,1265
2979,1265,588,1196,1580,1270,2396,1197,594,2081,356
2980,608,1196,2571,1580,1198,589,1265,480,2916,2858
2981,608,1196,593,2028,2858,527,1213,1198,2396,2762
2982,541,3435,750,111,908,922,904,858,1247,930
2983,733,1608,1552,2353,648,377,165,457,1610,10
2984,1196,260,1210,2571,457,1270,2916,780,1198,1036
2985,1580,2571,2916,2105,1036,780,2985,608,1073,457
2986,608,318,2571,589,1196,357,2858,39,50,1307
2987,2858,1196,296,1265,593,589,2028,2959,457,1617
2988,2762,2716,2997,1580,2571,589,296,2694,608,593
2989,1580,1270,2571,589,1198,2916,2021,2985,1240,2640
2990,1196,1265,593,260,296,1307,2571,1198,858,1704
2991,608,923,318,296,1208,1270,1952,541,912,2028
2992,3578,3793,3753,3755,3481,3510,3948,1580,648,589
2993,2571,1196,260,589,2916,1270,457,2762,480,608
2994,2916,2918,377,780,1291,1527,2985,1265,165,2174
2995,260,2916,1198,1210,1917,1291,457,594,733,1356
2996,1580,2916,457,480,1270,1198,648,165,2353,349
2997,608,1196,318,296,1580,457,356,260,1307,1270
2998,1265,1580,2762,1196,2396,648,356,1197,2858,595
2999,594,2081,1025,364,2018,1073,3034,3489,1,1580
3000,1196,1240,1270,589,780,1527,457,2985,2918,1610
3001,608,2571,589,1580,2916,1610,260,1036,318,648
3002,1196,1270,2918,260,2716,2797,2571,318,593,2396
3003,260,1210,480,1198,1200,780,1527,457,2985,1036
3004,318,457,1265,2858,1196,589,527,2028,260,2396
3005,1580,260,2985,2571,1210,1270,3527,1374,1527,1097
3006,1580,589,260,2762,1210,480,1270,1198,457,608
3007,2571,2916,1527,1196,587,608,3255,2628,260,329
3008,2916,1580,780,589,2628,1270,1196,1917,1391,1372
3009,589,1580,2571,1196,457,587,2424,1240,1610,1198
3010,2916,2571,1196,780,2640,316,2985,1214,1210,480
3011,1196,1270,1198,2571,589,1580,2918,1200,2797,1307
3012,1196,260,3527,1375,1676,1214,2628,608,2028,593
3013,260,2918,2174,608,1028,318,587,2087,594,2571
3014,1196,608,1580,1704,260,318,593,1307,1210,1240
3015,589,260,1196,1214,541,1200,1240,1270,3578,1580
3016,2916,1240,1580,2571,1196,1527,296,480,2858,541
3017,1196,318,3255,39,2396,2571,1704,589,1923,260
3018,2918,1580,1198,457,2916,593,377,1265,1079,2406
3019,1196,2571,480,608,1240,260,2916,1270,1291,457
3020,1247,296,2858,923,1230,527,50,1617,1704,260
3021,1196,260,608,541,1198,2571,1097,592,1270,593
3022,457,1270,480,1197,1387,2115,2028,541,1220,3256
3023,2997,2571,1196,2683,2706,260,1580,1210,2959,589
3024,2571,457,1527,1198,1210,1240,1610,316,1387,1270
3025,2918,1196,1282,2080,2081,1097,2565,2087,1220,2096
3026,1777,1580,2174,3253,930,1196,2571,2080,904,1784
3027,589,593,457,1089,1196,318,2028,1198,47,1213
3028,2916,589,1356,2628,1197,1375,3253,1097,356,2985
3029,1270,377,1036,1291,2174,2797,1079,1393,2985,2716
3030,318,1704,296,593,1196,2028,527,1265,2571,589
3031,608,1580,2918,318,593,1196,2571,356,457,3255
3032,2918,1270,1198,733,592,2003,1552,2375,1377,1370
3033,1196,589,1198,2916,1210,457,1240,2716,1527,2918
3034,608,2396,593,318,1265,296,2762,527,50,2028
3035,608,2028,1265,2858,1580,1210,1393,2762,110,1270
3036,1196,608,318,260,912,1270,2571,457,858,296
3037,1704,608,593,2858,1393,2268,1265,590,2028,1196
3038,1196,1240,589,1214,1210,1198,1200,2174,2918,1307
3039,2186,904,922,1252,908,905,1248,916,1247,1267
3040,589,2916,780,1356,1196,260,1210,648,1240,1676
3041,608,1196,2716,589,2028,260,50,2599,1580,1704
3042,608,296,150,1580,2571,1682,1196,356,2268,457
3043,3578,3481,3948,3911,3317,3160,3751,3949,2599,2997
3044,1196,2916,589,480,1036,1777,377,1291,1097,2918
3045,2571,2916,1240,1214,1617,2640,318,1291,2105,1252
3046,2716,296,2571,2395,2712,2396,608,593,1580,50
3047,260,2571,1240,2916,1270,1198,1200,608,1580,457
3048,1580,589,480,1198,1200,1197,1097,457,608,2716
3049,1307,608,318,912,899,1094,914,593,39,858
3050,589,1580,2571,2985,1270,480,3527,2640,1198,924
3051,2916,589,377,648,1198,1240,1270,457,296,1265
3052,541,1580,1196,2968,3471,924,2021,1240,2105,260
3053,1196,2762,2571,1617,589,318,1265,260,750,1270
3054,608,1196,318,1265,2571,2858,2762,1270,356,2918
3055,1580,2571,260,589,733,2916,377,780,1198,1270
3056,1196,589,780,1240,1210,648,1036,733,1917,377
3057,608,1265,1704,2858,1580,2762,39,457,1198,50
3058,2918,1036,2174,1580,608,1291,1079,1210,2716,1517
3059,1196,608,1198,260,296,2028,589,2858,2571,457
3060,457,2571,589,47,1089,296,2858,1196,454,318
3061,1196,1198,1270,589,2571,1036,1210,457,1097,1291
3062,1196,260,589,2916,457,780,1210,1580,1777,1270
3063,260,1240,2571,589,1580,1291,1200,1036,541,2916
3064,1580,1196,260,1210,480,2716,1240,1270,2916,457
3065,1265,1580,1393,356,1923,2396,1617,1089,1198,480
3066,2858,2571,2762,593,296,589,608,480,457,1517
3067,480,587,2858,2762,1198,3255,1923,1517,1784,2396
3068,608,1196,260,589,750,2571,858,457,296,318
3069,1196,457,780,296,608,593,648,1240,1200,2710
3070,1136,1252,1247,608,1196,1208,1270,858,1230,924
3071,2858,2762,2716,608,593,2997,2706,318,1196,260
3072,608,1196,1265,318,1307,858,1097,2396,1198,3255
3073,1196,260,1198,2571,1291,2916,1270,1210,1580,2918
3074,608,1580,593,1196,2571,1704,356,260,3578,39
3075,608,1580,1265,1097,1240,1704,1307,1387,2797,1214
3076,377,1610,3256,2916,2571,1580,733,1527,480,1370
3077,2916,1196,260,2628,1356,457,1240,1198,329,1372
3078,1247,111,608,919,750,1219,1208,1196,260,527
3079,1196,1198,589,2858,2028,2762,1213,1240,527,1704
3080,593,589,50,2716,39,1777,1247,1517,2762,1036
3081,1196,260,2797,1036,1210,592,1291,1214,1097,2716
3082,1196,1704,1270,457,2174,260,1198,1517,589,2716
3083,1196,260,1210,1240,2571,858,1270,2916,1200,1198
3084,3578,3948,1580,2858,3481,3623,2571,1196,3510,260
3085,2571,1580,480,648,457,1210,377,733,608,1270
3086,608,1580,1265,2571,2762,2028,377,1393,1196,1610
3087,2571,1196,589,2916,648,1270,260,1393,597,1198
3088,318,296,1196,1270,2028,2858,1198,2716,457,1097
3089,1580,2571,2916,780,480,592,1196,457,1198,260
3090,1270,260,2571,1210,589,1580,1265,2716,1036,858
3091,1196,589,1580,2028,2762,1089,296,1097,527,1240
3092,1240,1580,1200,2916,1214,2640,2628,3471,1527,1097
3093,1196,318,1265,260,858,3408,1247,1079,2571,1225
3094,1580,2571,1270,1196,1527,2683,2987,260,1210,2706
3095,597,1265,2424,2797,1569,357,1196,1580,1270,608
3096,780,1196,2640,260,2985,1527,1210,2080,3471,1028
3097,608,2858,1196,296,2396,1704,589,2762,2028,2571
3098,2571,1196,457,2858,2028,318,593,480,260,1089
3099,1580,1270,2916,480,1198,1097,2628,2174,1200,1374
3100,527,1213,2028,457,1265,1617,2571,1089,589,1393
3101,1196,1270,780,608,1291,1527,2918,2174,1240,1265
3102,2571,589,480,1196,2858,608,1580,593,318,2997
3103,1196,1580,858,3504,2300,296,1265,593,318,2858
3104,2571,1196,457,260,2858,2028,296,318,1213,527
3105,2916,1270,1580,2571,2640,1198,2105,2985,1374,780
3106,608,2762,296,589,1196,2571,260,1089,1265,457
3107,1196,260,1580,1200,589,2571,1240,1198,1097,3471
3108,1196,1036,1610,1270,1704,1084,3256,1291,1674,1265
3109,2858,1196,589,3578,318,296,3481,593,2762,2396
3110,260,1198,589,2916,1200,1270,750,593,1210,296
3111,231,333,344,2953,3255,587,520,3253,355,1784
3112,2571,1580,593,296,589,2918,1704,1617,2396,2916
3113,457,733,1608,1377,2571,377,2353,589,1580,349
3114,1777,2918,608,1517,2395,2959,2762,3255,2396,1641
3115,1580,2916,1196,780,1527,260,1270,110,457,2858
3116,1198,1291,1270,589,457,2916,1200,1610,1197,2115
3117,1196,260,2571,589,1198,593,1270,1210,2916,1291
3118,1270,589,1240,457,1036,2985,2640,2918,377,858
3119,480,1527,1198,1270,1210,1291,1200,1214,2640,1676
3120,608,318,593,2683,296,589,1196,2997,2716,457
3121,2916,1196,780,733,2762,1370,296,1089,1198,1552
3122,2858,3578,608,2599,2396,2997,2186,1248,922,589
3123,1580,2571,589,260,1200,316,541,2985,780,480
3124,1196,260,1240,2571,1036,1580,1291,1198,1270,1214
3125,608,1610,318,780,2028,1777,1210,1240,1784,1291
3126,1580,1196,296,260,318,780,47,1610,1573,527
3127,608,1265,1704,296,527,357,1247,2291,356,1196
3128,260,589,1270,318,1097,1240,1307,457,1704,2174
3129,608,296,2174,2797,1265,2916,1097,1079,3087,1291
3130,1196,2571,589,296,50,2762,593,260,1580,1240
3131,858,1247,1084,1252,296,3504,3471,750,260,3362
3132,3481,648,3793,3623,1580,589,3897,2858,3755,3948
3133,3623,3755,648,3785,2571,1580,3717,2762,3555,3752
3134,1580,1210,480,1240,1198,1610,1527,780,1200,377
3135,1196,318,2028,527,1704,1617,1198,2571,260,1265
3136,260,1270,2571,1097,1580,1200,541,589,1210,3471
3137,2959,2762,2858,2396,2716,2710,2706,223,2683,608
3138,1196,260,2571,2918,608,1240,780,480,1097,2716
3139,1270,1196,2918,1247,260,1097,1198,608,1197,1225
3140,608,2571,1270,589,1198,780,1291,480,1375,1036
3141,2916,780,1270,1527,377,480,1265,457,1196,648
3142,608,1270,296,2571,593,589,1197,858,1097,1200
3143,1265,2762,2028,39,2997,527,1617,1393,260,1213
3144,2571,1580,3578,3793,3717,3555,3510,589,3863,480
3145,1196,1270,2918,1210,1036,1240,1291,592,2797,858
3146,1196,260,318,1198,858,296,593,2918,589,2571
3147,608,2762,1196,2858,377,318,1610,1265,2997,2028
3148,1198,260,608,593,296,2571,2797,2174,2028,589
3149,3623,2571,480,1580,3510,3753,1196,648,3948,589
3150,1196,2710,1580,2959,2599,2918,2797,1197,260,1777
3151,457,1580,1291,648,1097,1608,592,1197,1527,1917
3152,1097,592,1270,1196,3578,1197,1580,589,2571,2054
3153,2918,1307,1079,2174,1580,318,1197,1196,2144,2396
3154,608,2571,1580,1265,318,1704,2858,457,1198,1270
3155,260,608,1270,1580,1036,2571,2916,1291,1210,1200
3156,1580,2571,2916,648,377,480,3256,733,457,2353
3157,1196,1270,2571,589,1240,1291,1210,1265,2985,1036
3158,1196,1580,608,589,318,260,1265,480,1270,1240
3159,1580,2571,2997,296,589,1198,1265,318,1704,1079
3160,1270,2571,1198,1580,1200,2916,541,1291,1036,480
3161,1196,260,593,1580,296,1200,2797,2174,1214,2028
3162,377,1610,2571,1580,1196,3256,260,1198,1291,2028
3163,1196,260,2916,1265,296,2174,480,780,2858,1307
3164,2959,2762,2710,2571,2599,223,3578,589,2716,260
3165,2571,1196,589,2762,1198,1210,1580,1036,457,480
3166,260,608,1198,593,296,589,1270,457,1210,1240
3167,1196,1270,260,1580,2918,608,541,480,457,2797
3168,2683,2605,2706,2694,2541,3578,2716,2710,3176,2396
3169,2916,1580,2640,1240,2571,2985,1376,1210,2628,1097
3170,1196,260,1210,589,2797,1197,1580,1097,457,1291
3171,1252,608,1247,923,2186,1196,593,260,3435,922
3172,2571,589,593,1196,1089,318,1617,457,260,1240
3173,2571,1200,589,2985,1097,1198,1291,2105,2640,480
3174,608,318,2571,1580,1704,296,2028,648,1610,1608
3175,608,296,318,589,858,2571,1307,1213,260,2858
3176,2858,2028,457,3623,1580,589,1196,593,3408,608
3177,296,2858,1196,260,1198,2571,2716,457,1213,589
3178,589,480,2985,2640,2918,1374,592,858,316,2716
3179,2762,2858,2716,2706,2959,2987,2699,2997,2599,785
3180,1196,1580,1265,318,1198,2858,1240,2716,1136,1079
3181,608,1247,1196,750,1617,589,111,1267,919,903
3182,608,2918,2571,260,593,589,1270,2716,858,2797
3183,1196,260,2916,589,1291,1240,1270,780,457,1387
3184,1196,608,296,1265,260,2571,1270,589,1198,1097
3185,1196,589,260,296,1198,2858,1580,2916,2762,2997
3186,1248,942,913,2203,541,904,1212,608,923,260
3187,1252,1247,912,111,1219,750,919,1617,913,260
3188,1196,2571,1265,589,260,1580,318,1270,2396,593
3189,1196,480,260,1036,1265,1917,1240,2353,1291,165
3190,1580,589,1196,260,480,110,593,608,318,2858
3191,377,648,1527,1370,1552,1240,1198,1210,316,349
3192,589,2916,1265,2762,1240,296,1200,50,2858,2716
3193,2571,2762,608,1196,457,593,260,1917,1320,318
3194,1580,2571,589,2916,2716,1196,260,1210,780,2628
3195,260,296,318,1036,1580,2797,2028,1197,3039,2762
3196,2174,2797,2134,2571,480,3087,1347,1097,594,2011
3197,1307,296,2571,1089,1777,457,593,1196,1036,318
3198,1347,1994,1219,1196,1136,1270,1128,260,2517,750
3199,589,2916,1210,1198,1610,780,1240,648,608,593
3200,1196,318,1704,2762,260,1270,527,2916,1213,1307
3201,260,1198,589,1247,1265,1036,2916,296,2174,733
3202,2571,377,2916,608,3256,1196,780,593,318,260
3203,1196,260,457,608,1270,2916,480,1198,1210,1200
3204,2918,1265,1270,1079,2174,1234,1307,1220,2791,1196
3205,2571,608,589,377,356,1704,296,457,1777,593
3206,2762,296,608,593,2395,1580,2716,2571,39,50
3207,296,1196,593,1580,457,318,1923,3253,2918,1617
3208,1196,2571,1270,1198,1036,480,318,593,592,1265
3209,648,2571,1608,165,589,457,1527,1917,349,292
3210,296,2762,1196,1265,2396,1198,50,527,260,1213
3211,858,296,1247,111,1196,2396,2762,2028,260,1704
3212,1270,1265,608,260,1079,593,2918,2396,296,2762
3213,2571,2858,1196,2762,39,1393,110,377,2268,357
3214,1196,858,260,1097,1247,541,1214,1198,2571,2916
3215,608,2858,296,593,318,1265,1196,527,2396,1704
3216,1196,260,296,1270,858,589,2916,1247,1240,1208
3217,2571,457,1265,260,318,1580,2028,377,1674,1240
3218,2959,608,1265,593,1196,2571,318,296,2028,260
3219,1580,2716,1196,589,2959,260,608,2396,648,1270
3220,608,1196,750,1247,593,296,1617,1136,1198,1219
3221,2571,589,733,377,260,1608,2353,1610,1210,480
3222,608,1196,318,593,2858,260,589,2571,480,296
3223,2997,2710,2571,1196,608,296,1580,260,589,1265
3224,589,377,1777,357,2762,858,3255,597,592,2915
3225,608,593,318,296,1196,2858,1198,260,2028,2918
3226,260,1270,1247,1252,2918,3363,296,593,1394,1079
3227,1704,1580,318,356,1923,2571,2918,1198,1270,260
3228,1198,2916,1580,480,608,1200,2000,858,2406,1270
3229,593,296,1704,2858,2028,2396,1198,1580,1265,1213
3230,1580,589,1196,1527,260,318,50,377,2628,1240
3231,1200,2571,1580,592,480,2985,377,919,2406,2174
3232,356,3253,1580,1641,1923,357,39,1784,608,1517
3233,593,1196,1247,2858,527,3363,1704,1136,1252,1213
3234,1196,260,1252,923,2731,1952,1221,1237,3134,608
3235,2762,2858,2710,2599,2997,2712,223,2605,2571,2395
3236,2918,260,1580,2174,1196,1197,2797,1079,2716,2571
3237,608,318,2858,1196,50,2571,2762,1089,527,1213
3238,2797,1307,2918,1079,1225,858,3526,3210,1968,1674
3239,608,318,1704,593,597,1265,587,2762,110,2028
3240,593,39,1517,2997,3253,1923,318,2599,2395,1704
3241,1196,296,318,593,50,1247,1265,2571,1580,260
3242,2916,1580,1196,733,2571,1240,1610,2353,165,480
3243,1196,2571,589,780,377,608,648,1527,733,1610
3244,2858,3578,1196,608,296,593,1580,589,2762,260
3245,3623,3948,2858,1580,3897,589,3785,3826,2571,3160
3246,608,593,377,2268,1393,300,648,733,2571,1370
3247,260,1036,1210,1270,2571,1610,457,1240,2916,1580
3248,608,1198,2571,527,589,1617,2762,1704,1197,1580
3249,608,296,593,1270,2571,318,589,1247,1265,1097
3250,608,593,296,2762,1196,457,527,39,260,3253
3251,260,1196,1247,3363,1208,1270,1136,1234,924,858
3252,2762,2716,2571,1196,608,2706,2699,260,2683,2712
3253,593,1704,1196,1265,1394,2762,2918,1079,1307,1230
3254,1265,1196,1580,2918,356,2716,2174,593,2396,260
3255,539,356,1265,3255,708,11,2424,440,1784,339
3256,2762,260,1580,1210,2858,480,608,457,1270,1197
3257,1198,1210,1270,1200,457,608,480,541,1097,2174
3258,608,1196,1079,1394,858,260,1198,2915,2716,1270
3259,1580,1265,1270,1198,2762,1291,1197,858,356,2797
3260,260,296,318,2028,1240,1580,1210,1704,1265,1197
3261,593,296,1580,1704,2571,457,589,2918,39,50
3262,1265,39,1777,356,1580,3255,608,2396,296,500
3263,1036,1196,1610,2916,1291,2571,1580,260,377,733
3264,2571,480,589,1580,1196,260,1240,1210,457,110
3265,1196,2571,1580,377,1240,2985,1527,2918,733,1089
3266,608,318,296,260,858,589,2762,2028,457,1580
3267,2571,1196,2599,1580,296,589,593,260,318,50
3268,1580,608,1240,2762,1200,2916,1210,1197,2028,480
3269,589,1197,1580,260,1097,1079,1265,1307,1036,2028
3270,1198,2571,589,1097,2918,1291,1580,296,1265,2028
3271,1196,457,1580,1240,1291,2797,356,2028,50,2858
3272,1196,2571,589,2918,1240,1210,733,2105,2797,2134
3273,1196,608,2571,589,858,260,1270,1252,750,1247
3274,1580,2105,2985,1527,1198,1291,541,1376,3527,1036
3275,1136,1196,1270,1080,1278,1580,1197,2640,1244,1230
3276,260,1196,2028,1265,457,1198,608,296,1704,1580
3277,608,1196,318,260,2858,1704,589,457,1240,1089
3278,905,910,898,907,930,1230,2935,909,900,2289
3279,1196,260,480,1036,457,1210,1527,858,1270,648
3280,589,318,1198,2797,780,648,39,597,3527,3253
3281,1196,260,1580,2918,2916,1291,377,608,1079,1370
3282,858,904,1247,608,919,1196,1252,1219,750,913
3283,1580,2916,541,2640,1374,2174,480,1198,1136,1265
3284,608,1196,260,1198,593,1265,2028,589,318,2858
3285,608,2916,1036,593,318,733,2762,1517,1370,1923
3286,594,1282,2081,1380,1247,1073,2565,912,1029,1196
3287,1196,608,318,1247,858,923,1252,260,1097,1198
3288,1196,608,1198,260,593,296,1270,527,1617,2571
3289,858,2571,589,1580,1304,1270,318,1198,1272,1200
3290,2762,1196,2706,1580,589,2712,260,2694,1210,318
3291,608,318,1704,296,593,2289,2858,1265,2028,1094
3292,1196,1265,3363,1198,589,1307,2406,318,457,1097
3293,1291,1196,1580,2571,1036,260,1210,608,593,592
3294,2571,457,260,1036,1198,1089,47,593,1200,50
3295,2959,1580,2571,2605,589,1196,608,2997,785,260
3296,2706,2683,2716,2959,2599,1196,2571,2605,2541,2699
3297,2571,589,608,1196,318,593,1265,2396,296,457
3298,2997,2683,2710,223,50,2599,296,2712,3578,2700
3299,296,318,593,2571,260,1580,589,2858,2918,1240
3300,2571,260,1580,608,2918,589,1198,457,858,1247
3301,296,593,2858,1196,111,260,1247,2997,457,2289
3302,2571,1196,1580,608,2762,260,2716,1265,2706,2683
3303,1196,1136,2716,260,1307,2571,2918,2174,1197,1294
3304,593,1198,1270,1387,1247,2571,1240,2716,527,1219
3305,318,296,593,733,2916,50,3256,589,527,1370
3306,858,2571,608,589,1580,1252,1210,480,593,457
3307,2571,1580,733,589,608,457,480,2916,377,1625
3308,2174,1265,1527,457,1210,1198,2797,377,316,3255
3309,1196,2918,2571,1291,1079,1371,1097,3527,780,592
3310,608,2858,1196,457,1213,589,2396,858,1198,260
3311,1580,1196,2916,480,457,1917,608,1240,1036,231
3312,1580,608,589,2916,2918,648,2716,1777,1197,593
3313,1196,1580,608,1270,1198,593,1240,480,592,780
3314,1270,2918,1580,1198,1200,1036,1210,1214,3087,2134
3315,1196,608,1610,260,593,1527,356,648,1210,318
3316,1196,1270,296,2028,1036,50,1240,1580,858,1210
3317,2916,2571,1200,1917,541,1356,2985,1214,1198,1372
3318,1252,1196,608,1198,923,750,1247,1270,1208,1136
3319,1674,1225,1231,1962,1084,2313,2352,1958,1196,3504
3320,1580,2571,2797,260,2916,457,592,3087,1291,318
3321,1196,2918,1270,1079,1307,2174,1198,1394,260,2406
3322,608,296,593,318,457,589,2028,2762,2391,2268
3323,1196,858,2918,1270,1136,3671,1079,593,1252,1307
3324,1196,1270,260,1200,2985,1580,541,589,2571,3527
3325,2858,608,2959,1704,2997,3578,2396,318,2716,296
3326,1580,1196,3578,608,260,1219,2997,3623,2396,3793
3327,2571,1196,608,260,2916,296,780,1265,1240,1210
3328,1265,608,1704,1777,587,296,1393,357,708,586
3329,858,1196,1247,923,1252,318,589,2571,3363,750
3330,2858,608,2997,2710,1196,457,260,593,318,2028
3331,608,1580,2571,260,318,589,593,457,2918,1197
3332,2716,2571,1580,2694,589,296,608,593,1513,2605
3333,589,1580,2858,2959,296,1210,2174,1198,593,457
3334,318,296,1265,1393,2571,2762,2028,589,1784,110
3335,1265,1196,1580,2571,1198,1307,2716,1240,2174,1036
3336,593,1210,858,318,1370,1527,592,2762,1923,1197
3337,2571,589,318,1617,260,50,2712,3578,2683,527
3338,1196,1580,1265,1197,1079,260,2174,2797,1307,1234
3339,296,1270,1196,593,1079,2174,2716,50,2571,589
3340,608,1196,2571,589,2858,260,457,1617,2396,1210
3341,296,593,2571,1196,1580,2028,2762,1213,457,260
3342,2762,2541,2699,2694,2701,2959,2881,2712,785,1580
3343,1265,2959,1580,2571,2858,1923,2762,1196,3087,592
3344,1196,296,593,589,2571,1198,527,1213,2028,1247
3345,2174,457,1198,2797,260,1036,1291,589,1197,380
3346,260,2918,1208,1097,750,3363,593,2571,2797,1230
3347,2858,608,318,2571,1196,1704,589,260,296,480
3348,1307,1196,608,1580,1198,357,2396,318,377,912
3349,648,2916,1196,1610,608,1270,318,1370,2028,260
3350,1265,296,608,2858,3253,1196,1,2762,1517,1580
3351,2762,2858,2683,2712,2716,2605,2710,3176,2396,608
3352,2003,1982,1258,1991,1321,2513,1983,1128,1997,1350
3353,1196,2916,589,457,1036,780,592,648,480,1370
3354,541,1240,2916,1097,589,1210,2640,3527,1580,2985
3355,608,1196,1198,858,2858,296,2571,527,589,1704
3356,1196,260,608,1198,1580,1240,858,1200,750,924
3357,608,1196,1580,296,457,2028,2858,50,1079,1704
3358,2571,1270,260,608,648,1704,296,1777,2797,1608
3359,296,593,589,2028,318,2762,1580,2997,260,457
3360,1265,597,587,608,2918,593,11,2396,377,2797
3361,1580,260,2916,457,780,1291,377,648,1270,858
3362,356,1517,1784,1923,2302,500,39,3253,440,2396
3363,597,608,1196,1270,1307,296,39,2797,539,1784
3364,1704,608,318,2396,1265,1393,593,3255,2028,300
3365,1196,2916,1265,2797,1079,1777,316,3255,1527,587
3366,1240,1196,1291,1210,2115,260,2985,1387,1200,1270
3367,318,1084,1196,1952,858,1704,1617,2571,1230,750
3368,1580,589,457,1240,2916,1291,1270,1200,377,608
3369,1196,608,858,593,296,1247,1036,1291,1200,923
3370,260,589,1198,593,2916,318,858,1291,1210,1265
3371,318,1198,589,1270,1307,111,1704,2762,1097,1240
3372,2571,1196,589,377,1270,457,930,541,1580,1608
3373,2916,1580,457,2571,1610,480,780,1370,1036,3256
3374,608,1196,260,318,1265,1097,2571,1580,2918,527
3375,592,1036,1291,457,1196,2571,3578,608,2115,50
3376,1196,2762,608,318,589,1580,593,2571,1198,2028
3377,457,589,1370,1552,1917,165,648,780,1580,1527
3378,260,1270,589,1210,1517,2916,1198,586,3253,480
3379,2762,2858,2959,608,2716,593,2706,223,296,3578
3380,608,260,1270,1580,1307,1252,1198,2571,318,1036
3381,3578,2762,608,2858,3408,3897,593,318,296,3623
3382,1265,356,39,357,587,2858,500,1580,1923,2762
3383,2571,541,1240,1210,2916,2985,1291,589,1198,2858
3384,1196,1580,260,2571,1136,1097,1240,608,589,2918
3385,1196,1036,1291,1580,1198,592,1240,260,1210,2985
3386,608,296,593,2762,1580,2716,2396,1393,50,2710
3387,1196,1089,260,1704,527,377,1580,480,2997,733
3388,1270,1307,2716,1196,1265,1580,2174,2797,1198,1210
3389,1196,260,457,589,2916,1270,318,780,480,592
3390,1252,1084,318,1196,858,1265,1230,919,3504,527
3391,2571,2918,1270,1265,296,2916,593,780,1097,1240
3392,608,2858,318,2571,480,2916,296,457,593,1704
3393,1240,1200,1270,1214,608,2028,780,2640,1610,1252
3394,2571,2916,1198,858,1270,593,1252,1210,318,2028
3395,2762,1580,2571,1196,589,2683,223,1210,2710,2396
3396,1270,589,1240,1200,1210,2571,1097,1291,2916,1197
3397,1247,1198,593,296,1208,1097,260,1252,1136,1270
3398,608,296,593,318,2858,2396,2571,1580,1196,589
3399,1580,1196,457,260,296,1704,1210,648,1370,1265
3400,2916,260,1198,1610,1270,377,592,2115,1608,2105
3401,2918,2571,1198,480,1265,2985,592,2406,608,1663
3402,858,1270,1198,1230,2918,1580,1234,593,1197,1200
3403,377,1527,1198,3256,608,1240,1210,1552,165,349
3404,780,480,2571,1527,457,589,1196,733,377,1552
3405,608,1196,1270,858,1265,2571,1580,1197,527,296
3406,1198,2797,608,1197,2571,589,260,2716,2174,1246
3407,2571,2858,593,608,2716,1196,318,296,589,2997
3408,260,1198,589,1036,2916,1580,1197,858,608,541
3409,457,1608,2571,589,1370,1610,50,47,2916,608
3410,296,593,1265,589,1704,1198,1240,1247,50,2716
3411,608,260,1580,457,858,1240,2028,1097,780,50
3412,2571,1196,2916,608,1270,1704,1240,2028,1370,1608
3413,1196,318,593,2762,2571,260,589,1198,1265,527
3414,1580,2916,589,457,480,1917,733,592,377,1198
3415,1580,2571,1265,1270,1198,260,608,318,1197,1307
3416,1580,2916,780,1265,316,480,608,648,733,377
3417,2918,1265,1212,1079,2186,1247,750,1196,858,111
3418,608,318,2571,2858,2762,1704,356,1923,1517,1089
3419,1270,2916,589,1240,1210,608,1291,2105,2985,2174
3420,593,1265,1580,2571,589,50,39,457,1036,1079
3421,1196,608,260,1294,2028,296,589,318,1265,1136
3422,1196,2918,1079,260,1198,2916,1265,1307,2915,1197
3423,1580,2918,2571,589,2174,2985,1200,1291,1079,2100
3424,457,2571,608,318,1704,1265,2916,2762,1196,2858
3425,593,1580,2571,2918,377,50,858,2762,480,2028
3426,2571,608,260,1036,50,1198,541,1580,858,296
3427,457,589,1196,608,260,1198,1610,296,377,1210
3428,608,318,593,296,1270,1247,2268,1393,356,1307
3429,608,296,593,1089,2762,1617,2028,2959,1213,2858
3430,1270,858,1580,2858,457,480,1197,2916,1208,3363
3431,260,1291,589,1240,1580,2916,1200,608,1270,377
3432,1580,2571,2174,2797,1210,1307,1079,480,780,2134
